Person_ID,Age,Gender,Height_cm,Weight_kg,BMI,Activity_Level,Daily_Calorie_Requirement,Daily_Calorie_Consumed,Protein_Intake_g,Carbohydrate_Intake_g,Fat_Intake_g,Water_Intake_Liters,Diet_Type,Health_Status
P3536,58.0,Male,163.0,69.2,26.0,Moderately Active,2276,2586.0,228.1,263.4,68.9,3.3,High Protein,Overweight
P3537,52.0,Male,179.7,,21.9,Lightly Active,2204,2031.0,74.5,292.8,62.4,2.6,Vegetarian,Healthy
P3538,45.0,Male,174.9,84.1,27.5,Sedentary,2159,,56.2,362.0,87.0,2.2,Vegetarian,Overweight
P3539,23.0,Female,161.8,66.2,25.3,,2265,2593.0,88.6,331.3,101.5,3.0,Mediterranean,Overweight
P3540,23.0,,181.4,79.7,24.2,Sedentary,2275,2450.0,160.3,65.2,172.0,2.2,Keto,Healthy
P3541,72.0,Male,175.5,88.5,28.7,Very Active,2945,3471.0,153.2,540.2,77.5,3.6,Vegan,Overweight
P3542,74.0,Female,160.9,58.5,22.6,Lightly Active,1604,1463.0,47.6,196.3,54.2,2.5,Vegetarian,Healthy
P3543,61.0,Male,180.5,68.5,21.0,Moderately Active,2365,2538.0,79.5,357.4,87.9,2.9,,Healthy
P3544,40.0,Male,174.6,76.1,25.0,Lightly Active,2363,2499.0,110.3,357.9,69.6,2.3,Vegan,Overweight
P3545,,Female,163.5,64.2,24.0,Very Active,2080,1936.0,63.5,255.8,73.2,3.2,Mediterranean,Healthy
P3546,50.0,Male,168.6,78.8,27.7,Moderately Active,2587,2759.0,219.5,327.0,63.7,3.0,High Protein,Overweight
P3547,33.0,Male,164.7,93.4,34.4,Lightly Active,2671,3059.0,100.2,421.0,108.2,2.8,Balanced,Obese
P3548,80.0,Female,160.1,75.8,29.6,,2012,2355.0,142.6,78.6,163.4,2.8,Keto,Overweight
P3549,41.0,Male,182.7,86.5,25.9,Lightly Active,2600,2997.0,133.0,379.8,105.1,2.5,,Overweight
P3550,22.0,Female,159.0,67.4,26.7,Lightly Active,2019,2327.0,151.7,57.4,165.6,2.2,Keto,Overweight
P3551,58.0,Female,160.2,62.7,24.4,Lightly Active,1750,1897.0,54.0,271.5,66.1,2.3,Balanced,Healthy
P3552,59.0,Male,180.6,73.5,22.5,Moderately Active,2487,2433.0,225.9,225.3,69.8,2.6,High Protein,Healthy
P3553,30.0,Female,164.4,53.6,19.8,Lightly Active,1819,1638.0,34.3,239.0,60.5,2.1,Balanced,Healthy
P3554,,Female,160.9,60.4,23.3,Sedentary,1473,1514.0,42.7,219.4,51.7,2.0,Balanced,Healthy
P3555,29.0,Male,173.7,80.1,26.5,Sedentary,2196,2591.0,95.0,388.3,73.1,2.0,Vegetarian,Overweight
P3556,22.0,Female,153.6,53.7,22.8,Lightly Active,1822,1995.0,74.6,259.1,73.3,2.6,Vegetarian,Healthy
P3557,54.0,Male,164.0,83.5,31.0,Sedentary,2025,2411.0,51.5,351.2,88.9,2.2,Balanced,Obese
P3558,48.0,Female,155.2,64.6,26.8,Very Active,2273,2666.0,85.9,424.7,69.3,3.3,Vegan,Overweight
P3559,45.0,Male,163.5,77.4,29.0,Moderately Active,2564,3018.0,296.7,291.2,74.1,2.5,High Protein,Overweight
P3560,45.0,Male,173.2,93.0,31.0,Very Active,3295,3743.0,239.2,3.5,308.0,3.4,Keto,Obese
P3561,,Male,183.5,56.8,16.9,Lightly Active,2012,1662.0,113.7,42.3,115.3,2.2,Keto,Underweight
P3562,35.0,Female,165.1,62.0,22.7,Moderately Active,2140,2000.0,99.2,264.8,60.5,2.9,Balanced,Healthy
P3563,61.0,,171.4,58.6,19.9,Very Active,2328,2303.0,132.3,297.8,64.7,3.6,Balanced,Healthy
P3564,44.0,Male,181.1,83.7,25.5,Moderately Active,2835,3350.0,104.6,482.8,111.2,2.9,Balanced,Overweight
P3565,52.0,Male,182.5,89.3,26.8,Lightly Active,2565,2996.0,81.0,447.8,97.8,2.6,Balanced,Overweight
P3566,43.0,Female,160.1,52.7,20.6,Moderately Active,1929,1956.0,145.1,-11.4,157.9,3.3,Keto,Healthy
P3567,74.0,Female,163.5,55.6,20.8,Moderately Active,1779,1888.0,142.7,230.0,44.2,2.8,High Protein,Healthy
P3568,56.0,Female,168.3,49.9,17.6,Moderately Active,1841,1344.0,112.5,127.1,42.9,2.7,High Protein,Underweight
P3569,66.0,Female,161.9,68.0,25.9,Moderately Active,2003,2161.0,70.0,288.4,80.8,2.6,Mediterranean,Overweight
P3570,68.0,Female,161.9,64.1,24.5,Athlete,2370,2232.0,83.6,290.2,81.9,4.3,Balanced,Healthy
P3571,77.0,Male,178.6,80.2,25.1,Very Active,2730,3184.0,286.3,348.0,71.9,3.7,High Protein,Overweight
P3572,,Female,167.8,,22.1,Moderately Active,2156,,42.9,337.2,89.3,2.7,Balanced,Healthy
P3573,50.0,Female,171.5,56.9,19.3,Sedentary,1546,1565.0,89.4,64.6,105.4,1.9,Keto,Healthy
P3574,42.0,Other,169.2,84.5,29.5,Sedentary,2348,,76.8,407.7,96.0,2.0,Balanced,Overweight
P3575,73.0,Female,167.4,70.5,25.2,Sedentary,1562,1810.0,26.9,271.0,68.7,1.8,Vegetarian,Overweight
P3576,48.0,Male,183.9,69.7,20.6,Sedentary,1959,1983.0,81.7,256.7,69.9,2.0,Vegetarian,Healthy
P3577,54.0,Male,179.1,74.8,23.3,Lightly Active,2260,2310.0,211.0,244.6,54.2,2.5,High Protein,Healthy
P3578,76.0,Female,163.5,59.2,22.1,Sedentary,1407,1505.0,69.3,191.5,51.3,1.9,Balanced,Healthy
P3579,77.0,Female,168.3,82.0,28.9,Moderately Active,2160,2297.0,89.1,310.3,77.7,3.2,Vegetarian,Overweight
P3580,,Female,157.0,72.2,29.3,Sedentary,1823,1960.0,83.5,232.2,77.5,2.1,Mediterranean,Overweight
P3581,50.0,Female,164.7,65.3,24.1,Moderately Active,2085,1987.0,61.1,242.6,85.8,2.6,Mediterranean,Healthy
P3582,56.0,Female,167.2,84.0,30.0,Sedentary,1800,2382.0,196.9,227.7,76.0,2.2,High Protein,Obese
P3583,78.0,Male,183.2,97.5,29.1,Very Active,3158,3763.0,242.5,78.7,275.3,3.5,Keto,Overweight
P3584,60.0,Female,161.1,64.8,25.0,Moderately Active,1993,2199.0,77.2,290.6,80.9,2.8,Balanced,Overweight
P3585,60.0,Male,165.0,78.0,28.7,Lightly Active,2179,2589.0,65.3,410.6,76.2,2.4,Vegan,Overweight
P3586,80.0,Male,161.5,79.5,30.5,Very Active,2543,,122.3,443.3,98.0,3.5,Balanced,Obese
P3587,49.0,Male,173.3,72.0,24.0,Lightly Active,2209,2197.0,199.7,187.0,72.2,2.5,High Protein,Healthy
P3588,35.0,Female,161.2,83.2,32.0,Moderately Active,2425,3172.0,71.0,447.9,121.8,3.3,Balanced,Obese
P3589,34.0,Male,175.3,70.7,23.0,Moderately Active,2610,2634.0,187.4,45.9,189.0,2.8,Keto,Healthy
P3590,51.0,Male,180.2,90.3,27.8,Lightly Active,2576,2880.0,267.7,249.3,90.2,2.5,,Overweight
P3591,56.0,Female,156.8,73.8,30.0,Sedentary,1648,1819.0,63.9,282.4,48.2,2.0,Vegan,Obese
P3592,24.0,Male,176.4,77.3,24.8,Lightly Active,2522,,50.1,323.6,86.8,2.3,Vegetarian,Healthy
P3593,59.0,Female,157.0,85.2,34.6,Moderately Active,2273,2856.0,80.7,351.1,125.4,2.8,Mediterranean,Obese
P3594,71.0,Female,152.3,52.1,22.5,Moderately Active,1695,1550.0,94.5,215.0,34.6,3.0,Vegan,Healthy
P3595,70.0,Female,159.8,,26.2,Sedentary,1509,1751.0,58.1,262.4,52.1,1.9,Vegan,Overweight
P3596,52.0,Female,168.7,61.8,21.7,Moderately Active,2041,2090.0,81.4,274.2,74.2,2.6,Balanced,Healthy
P3597,47.0,Male,179.5,91.1,28.3,Sedentary,2284,2555.0,106.2,322.4,93.4,2.4,Mediterranean,Overweight
P3598,29.0,Female,162.0,69.1,26.3,Sedentary,1755,2029.0,166.7,235.4,46.7,1.8,High Protein,Overweight
P3599,52.0,Male,172.0,64.4,21.8,Athlete,2815,3092.0,124.0,466.6,81.1,4.5,Vegan,Healthy
P3600,28.0,Female,159.7,77.9,30.5,Lightly Active,2119,2461.0,202.4,230.1,81.2,2.4,High Protein,Obese
P3601,78.0,Male,159.0,87.9,34.8,,1903,2358.0,68.2,313.5,92.4,1.8,Mediterranean,Obese
P3602,,Female,155.6,56.8,23.5,Athlete,2262,2417.0,132.5,61.9,182.1,4.2,Keto,Healthy
P3603,74.0,Male,164.0,79.3,29.5,Lightly Active,2087,2196.0,49.3,310.1,84.3,2.4,Vegetarian,Overweight
P3604,21.0,Male,177.4,67.2,21.4,,2366,2225.0,84.4,328.1,63.9,2.1,Balanced,Healthy
P3605,42.0,Male,171.4,79.5,27.1,Lightly Active,2389,,205.7,268.5,88.7,2.6,High Protein,Overweight
P3606,65.0,Male,171.2,83.9,28.6,Moderately Active,2581,2923.0,127.9,380.0,99.1,3.0,Balanced,Overweight
P3607,49.0,Female,164.5,63.2,23.4,Moderately Active,2061,1890.0,82.7,263.4,56.2,2.7,Vegan,Healthy
P3608,37.0,Male,152.4,76.4,32.9,Sedentary,1960,2355.0,102.3,271.9,95.3,2.1,Mediterranean,Obese
P3609,67.0,Female,160.1,51.3,20.0,Moderately Active,1748,1754.0,100.3,199.8,61.5,2.8,Mediterranean,Healthy
P3610,48.0,Other,177.1,76.9,24.5,Very Active,3233,3183.0,154.5,438.6,90.0,3.8,Vegetarian,Healthy
P3611,21.0,Female,171.5,45.9,15.6,Moderately Active,2034,1708.0,136.5,199.3,40.5,2.6,High Protein,Underweight
P3612,71.0,Male,164.8,83.0,30.6,Moderately Active,2462,3182.0,118.4,361.2,140.4,2.9,Mediterranean,Obese
P3613,55.0,Male,181.8,63.9,19.3,Lightly Active,2069,2052.0,146.7,23.9,152.2,2.6,Keto,Healthy
P3614,70.0,Female,159.1,68.1,26.9,Sedentary,1521,1694.0,88.9,205.7,57.3,2.1,Mediterranean,Overweight
P3615,80.0,Male,169.2,83.0,29.0,Moderately Active,2415,2791.0,123.2,397.4,78.7,2.4,Vegetarian,Overweight
P3616,64.0,Male,172.3,86.3,29.1,Sedentary,2050,2323.0,206.3,250.2,55.2,1.7,High Protein,Overweight
P3617,18.0,Female,153.8,73.6,31.1,Sedentary,1832,2413.0,56.5,342.1,91.0,2.0,Vegetarian,Obese
P3618,20.0,Female,162.0,75.6,28.8,Sedentary,1874,,53.4,286.7,82.4,2.3,Mediterranean,Overweight
P3619,,Female,169.1,50.7,17.7,Moderately Active,1870,,73.4,210.7,43.0,2.7,Balanced,Underweight
P3620,39.0,Male,168.4,80.5,28.4,Sedentary,2104,2249.0,43.5,296.3,98.9,2.2,Mediterranean,Overweight
P3621,79.0,Female,161.2,88.2,33.9,Sedentary,1705,2231.0,70.7,275.4,94.0,2.0,Mediterranean,Obese
P3622,34.0,Male,173.9,82.0,27.1,Sedentary,2194,2442.0,170.1,1.1,195.3,2.2,Keto,Overweight
P3623,79.0,Male,177.3,,23.8,Very Active,2573,2685.0,252.3,270.3,66.1,3.7,High Protein,Healthy
P3624,31.0,Female,168.8,64.9,22.8,Moderately Active,2226,2194.0,88.0,315.5,64.5,3.0,Balanced,Healthy
P3625,58.0,Male,159.3,78.2,30.8,Sedentary,1885,2073.0,192.4,222.0,46.1,2.2,High Protein,Obese
P3626,79.0,Male,167.1,71.3,25.5,Moderately Active,2165,2403.0,45.3,355.6,88.8,2.7,Balanced,Overweight
P3627,52.0,,170.9,90.4,31.0,Moderately Active,2828,3215.0,140.0,497.0,74.1,2.9,Vegan,Obese
P3628,75.0,Female,155.9,73.7,30.3,Lightly Active,1770,2123.0,42.5,282.6,91.4,2.5,Mediterranean,Obese
P3629,,Female,168.5,52.3,18.4,,1588,1213.0,111.8,101.2,40.1,2.0,High Protein,Underweight
P3630,52.0,Female,164.0,65.8,24.5,Moderately Active,2075,1951.0,82.8,224.0,80.4,2.9,Mediterranean,Healthy
P3631,60.0,Female,165.1,,22.5,Athlete,2407,2225.0,101.8,279.5,77.8,3.9,Mediterranean,Healthy
P3632,19.0,Male,168.7,64.0,22.5,Sedentary,1977,2067.0,189.0,183.0,64.3,2.2,High Protein,Healthy
P3633,73.0,Male,181.5,68.6,20.8,Lightly Active,2013,2115.0,81.5,273.1,77.4,2.1,Vegetarian,Healthy
P3634,64.0,Male,178.0,69.6,22.0,Lightly Active,2079,1981.0,128.3,62.9,135.1,2.2,Keto,Healthy
P3635,30.0,Male,172.8,80.0,26.8,Moderately Active,2820,3170.0,123.3,459.5,93.2,3.0,Balanced,Overweight
P3636,68.0,Female,159.5,62.9,24.7,Moderately Active,1905,,71.1,263.4,61.5,2.8,,Healthy
P3637,,Female,161.5,58.1,22.3,Lightly Active,1619,,57.7,200.7,59.8,2.6,Mediterranean,Healthy
P3638,33.0,,181.5,76.8,23.3,,2476,2365.0,133.3,81.0,167.6,2.2,Keto,Healthy
P3639,35.0,Male,153.9,88.3,37.3,Very Active,3124,3581.0,132.4,525.0,105.7,3.5,Vegetarian,Obese
P3640,24.0,Male,186.1,83.9,24.2,,3397,3650.0,191.4,156.8,250.8,3.2,Keto,Healthy
P3641,62.0,Male,180.6,92.2,28.3,Very Active,3171,3725.0,224.6,472.5,104.1,3.6,Balanced,Overweight
P3642,53.0,Female,167.1,64.5,23.1,Very Active,2298,2259.0,178.5,262.4,55.0,3.4,High Protein,Healthy
P3643,58.0,Male,183.7,98.0,29.0,Lightly Active,2686,3110.0,165.7,448.6,72.5,2.3,Vegan,Overweight
P3644,47.0,Male,186.0,84.9,24.5,Sedentary,2222,2221.0,171.8,242.3,62.7,2.3,High Protein,Healthy
P3645,59.0,Female,150.2,62.2,27.6,Moderately Active,1911,2031.0,58.4,290.4,70.6,3.0,Balanced,Overweight
P3646,58.0,Male,184.4,82.9,24.4,Lightly Active,2413,2568.0,96.5,356.7,83.9,2.5,Balanced,Healthy
P3647,24.0,Female,170.2,52.8,18.2,Lightly Active,1869,1390.0,33.5,178.4,60.3,2.6,Mediterranean,Underweight
P3648,32.0,Male,176.5,77.6,24.9,Moderately Active,2780,,131.1,371.0,98.4,2.9,Mediterranean,Healthy
P3649,77.0,Female,165.0,72.2,26.5,Very Active,2230,2517.0,88.4,350.5,84.6,3.6,Balanced,Overweight
P3650,57.0,Other,169.9,80.1,27.7,Sedentary,2203,2541.0,219.3,252.8,72.5,2.2,High Protein,Overweight
P3651,36.0,Female,162.3,61.8,23.5,Lightly Active,1878,1867.0,83.6,241.4,63.0,2.2,,Healthy
P3652,60.0,Male,175.5,109.4,35.5,Lightly Active,2826,3604.0,313.6,333.6,112.8,2.6,High Protein,Obese
P3653,54.0,Female,168.3,65.1,23.0,Very Active,2307,2091.0,99.4,289.1,59.7,3.4,Balanced,Healthy
P3654,19.0,Male,163.6,63.3,23.7,Athlete,3066,2784.0,262.7,228.5,91.0,4.1,High Protein,Healthy
P3655,59.0,,169.8,94.2,32.7,Lightly Active,2517,3332.0,113.1,529.1,84.8,2.3,Vegan,Obese
P3656,65.0,Male,180.7,88.4,27.1,Sedentary,2125,2470.0,84.8,341.8,84.8,2.1,Balanced,Overweight
P3657,72.0,Male,186.1,85.0,24.5,Lightly Active,2353,2507.0,232.9,226.8,74.3,2.4,High Protein,Healthy
P3658,30.0,Female,159.0,61.0,24.1,Athlete,2611,,207.0,256.1,81.8,4.0,High Protein,Healthy
P3659,57.0,Female,157.6,70.9,28.5,Lightly Active,1849,2068.0,64.4,302.4,66.7,2.5,Balanced,Overweight
P3660,58.0,Female,169.3,83.2,29.0,Moderately Active,2310,2610.0,114.9,302.2,104.6,3.0,Mediterranean,Overweight
P3661,60.0,Female,159.6,69.1,27.1,Lightly Active,1817,1974.0,135.3,35.7,143.4,2.2,Keto,Overweight
P3662,60.0,Female,157.2,52.4,21.2,Sedentary,1391,1455.0,69.9,175.2,52.8,1.9,Mediterranean,Healthy
P3663,72.0,,173.2,48.2,16.1,Lightly Active,1590,1376.0,35.0,184.6,55.3,2.6,Mediterranean,Underweight
P3664,75.0,,171.5,86.7,29.5,,2841,3369.0,145.3,386.3,138.1,3.4,Mediterranean,Overweight
P3665,48.0,Female,163.8,56.6,21.1,Athlete,2414,,91.6,318.1,87.1,4.6,Mediterranean,Healthy
P3666,33.0,Male,178.1,79.8,25.2,Very Active,3148,3501.0,101.5,522.3,111.8,3.5,Balanced,Overweight
P3667,59.0,Female,167.5,59.0,21.0,,1948,2076.0,65.7,308.3,64.4,2.8,Balanced,Healthy
P3668,78.0,Male,173.1,74.2,24.8,Moderately Active,2279,2394.0,88.4,365.6,64.2,2.6,,Healthy
P3669,73.0,,161.7,75.1,28.7,Very Active,2512,2964.0,81.5,444.0,95.8,3.2,Balanced,Overweight
P3670,61.0,Male,171.6,75.4,25.6,Sedentary,1891,2171.0,80.7,254.0,92.5,1.9,,Overweight
P3671,74.0,Male,175.3,90.6,29.5,Athlete,3274,3871.0,169.4,536.3,116.5,4.6,Vegan,Overweight
P3672,23.0,,183.6,86.0,25.5,Lightly Active,2738,2911.0,132.3,371.9,99.4,3.0,Balanced,Overweight
P3673,45.0,Female,174.8,54.3,17.8,Athlete,2463,2058.0,74.6,268.2,76.3,4.7,Mediterranean,Underweight
P3674,49.0,Male,178.6,70.8,22.2,Very Active,2787,2557.0,165.8,8.9,206.5,3.4,Keto,Healthy
P3675,61.0,Female,162.3,70.9,26.9,Sedentary,1610,1871.0,86.3,275.7,47.0,1.9,Vegan,Overweight
P3676,27.0,Male,175.3,91.0,29.6,Sedentary,2395,2740.0,119.7,350.2,95.6,1.9,Balanced,Overweight
P3677,67.0,Male,181.5,92.8,28.2,Lightly Active,2506,2637.0,123.9,386.6,66.1,2.7,Vegan,Overweight
P3678,35.0,Male,170.4,70.8,24.4,Lightly Active,2277,2322.0,74.1,345.4,71.5,2.3,Vegetarian,Healthy
P3679,21.0,Female,175.0,,24.5,Moderately Active,2468,2293.0,37.2,308.2,101.3,2.8,Mediterranean,Healthy
P3680,80.0,Male,174.9,65.3,21.3,Moderately Active,2090,,80.4,282.4,54.3,2.9,Balanced,Healthy
P3681,26.0,Female,167.9,63.4,22.5,Moderately Active,2234,2077.0,73.6,304.7,62.6,2.9,Vegetarian,Healthy
P3682,24.0,Male,178.6,85.2,26.7,,2341,2627.0,75.9,351.6,101.9,1.9,,Overweight
P3683,67.0,Female,163.2,46.7,17.5,Athlete,2080,1504.0,54.2,203.2,52.7,4.1,,Underweight
P3684,25.0,Male,176.6,101.3,32.5,Lightly Active,2958,,152.2,402.4,125.3,2.4,Mediterranean,Obese
P3685,60.0,Female,165.6,80.4,29.3,Very Active,2491,2711.0,64.7,345.5,118.9,3.3,Mediterranean,Overweight
P3686,,Female,156.0,71.8,29.5,Sedentary,1789,1878.0,92.5,224.5,67.8,1.8,Mediterranean,Overweight
P3687,58.0,Female,158.1,57.3,22.9,Very Active,2098,2003.0,151.5,238.9,49.0,3.1,High Protein,Healthy
P3688,57.0,Male,172.6,81.3,27.3,Sedentary,2019,2307.0,126.2,332.3,52.6,2.1,Vegan,Overweight
P3689,20.0,,175.7,88.0,28.5,Moderately Active,3095,3529.0,187.6,90.7,268.4,2.9,Keto,Overweight
P3690,34.0,,176.4,69.6,22.4,Moderately Active,2595,2838.0,249.1,305.1,69.0,2.7,High Protein,Healthy
P3691,19.0,Female,150.5,63.2,27.9,Very Active,2443,2608.0,82.0,387.0,81.3,3.2,Vegetarian,Overweight
P3692,32.0,Female,165.9,74.8,27.2,Lightly Active,2083,2457.0,96.5,312.8,91.1,2.2,Balanced,Overweight
P3693,63.0,Female,154.2,52.3,22.0,Sedentary,1363,1333.0,42.6,163.4,56.6,1.8,Mediterranean,Healthy
P3694,46.0,Male,174.6,84.7,27.8,Very Active,3105,3440.0,284.9,360.1,95.6,3.8,High Protein,Overweight
P3695,67.0,Male,164.0,64.9,24.1,Lightly Active,1876,1819.0,156.7,181.8,51.7,2.2,High Protein,Healthy
P3696,65.0,,177.6,72.9,23.1,Lightly Active,2129,1969.0,78.8,241.3,76.5,2.5,Mediterranean,Healthy
P3697,69.0,Other,152.5,69.5,29.9,Lightly Active,2186,2452.0,91.3,378.8,63.5,2.8,Vegan,Overweight
P3698,39.0,Female,163.6,71.2,26.6,Sedentary,1733,2024.0,55.7,262.3,83.5,2.0,Mediterranean,Overweight
P3699,,Female,154.8,58.1,24.2,Lightly Active,1889,2030.0,190.3,191.8,55.7,2.3,High Protein,Healthy
P3700,74.0,Male,177.0,84.1,26.8,Lightly Active,2261,2700.0,117.6,304.0,112.6,2.5,Mediterranean,Overweight
P3701,69.0,Female,169.4,60.7,21.2,Lightly Active,1698,,175.3,154.2,52.9,2.4,High Protein,Healthy
P3702,23.0,Female,162.6,,22.7,Moderately Active,2179,2232.0,79.0,308.3,75.9,3.2,Balanced,Healthy
P3703,55.0,Male,185.1,94.4,27.6,Lightly Active,2653,2983.0,79.1,458.0,92.8,2.2,Vegan,Overweight
P3704,43.0,Female,166.9,54.7,19.6,Very Active,2215,2381.0,143.9,301.3,66.7,3.7,,Healthy
P3705,28.0,Female,166.1,73.1,26.5,Very Active,2617,3038.0,83.2,453.0,99.3,3.2,Vegetarian,Overweight
P3706,43.0,Female,157.2,66.2,26.8,Sedentary,1633,1754.0,120.7,14.4,134.8,2.1,Keto,Overweight
P3707,34.0,Female,165.8,60.0,21.8,,2361,2447.0,67.9,320.7,99.2,3.4,Mediterranean,Healthy
P3708,41.0,Male,173.4,69.0,22.9,Athlete,3063,3020.0,109.6,375.4,120.0,4.7,,Healthy
P3709,45.0,Male,170.2,69.9,24.1,Moderately Active,2459,2506.0,178.6,3.4,197.5,3.0,Keto,Healthy
P3710,,Other,179.5,66.3,20.6,Athlete,3320,3584.0,204.1,137.2,246.5,4.5,Keto,Healthy
P3711,48.0,,171.2,80.0,27.3,Lightly Active,2350,2697.0,96.9,363.9,94.9,2.3,Balanced,Overweight
P3712,30.0,Female,157.1,71.6,29.0,Very Active,2530,3012.0,140.5,406.3,91.7,3.9,Balanced,Overweight
P3713,71.0,Female,149.1,64.6,29.1,Moderately Active,1859,2193.0,166.3,226.1,69.3,3.4,High Protein,Overweight
P3714,52.0,Female,168.0,64.4,22.8,Lightly Active,1840,,74.6,230.7,53.5,2.8,Balanced,Healthy
P3715,33.0,Other,179.3,71.9,22.4,Very Active,3283,2962.0,136.7,409.6,86.3,3.3,,Healthy
P3716,32.0,Male,179.1,85.5,26.7,Lightly Active,2629,2912.0,98.3,356.5,121.4,2.5,Mediterranean,Overweight
P3717,60.0,Male,172.3,88.5,29.8,Sedentary,2112,2491.0,61.8,357.2,90.6,1.8,,Overweight
P3718,,,173.5,67.0,22.3,Lightly Active,2227,2106.0,87.6,287.9,67.1,2.3,Vegetarian,Healthy
P3719,64.0,Male,183.9,79.5,23.5,Very Active,2885,2995.0,162.7,43.4,241.2,3.6,Keto,Healthy
P3720,54.0,Male,184.1,94.1,27.8,Moderately Active,2985,3347.0,74.2,479.1,126.0,3.1,Balanced,Overweight
P3721,65.0,Male,173.0,69.2,23.1,Moderately Active,2289,2401.0,121.0,317.3,72.0,2.9,Balanced,Healthy
P3722,79.0,Female,166.4,68.8,24.8,Moderately Active,1949,1818.0,159.6,194.1,44.8,2.4,High Protein,Healthy
P3723,65.0,Female,172.4,65.6,22.1,Lightly Active,1797,1703.0,59.0,228.7,61.4,2.4,Mediterranean,Healthy
P3724,66.0,Male,179.8,76.7,23.7,Moderately Active,2486,2357.0,76.5,313.1,88.7,2.9,Balanced,Healthy
P3725,58.0,Male,173.6,97.9,32.5,Moderately Active,2951,3650.0,292.5,356.8,117.0,3.2,High Protein,Obese
P3726,44.0,Female,156.6,66.7,27.2,Very Active,2344,2563.0,88.3,301.8,111.4,3.5,,Overweight
P3727,72.0,,169.3,,34.1,Lightly Active,2478,3228.0,181.3,103.1,232.3,2.6,Keto,Obese
P3728,,Male,169.6,81.8,28.4,Athlete,3236,3566.0,310.0,370.3,93.9,4.3,High Protein,Overweight
P3729,,Male,177.2,87.2,27.8,Very Active,2959,3400.0,198.8,115.5,238.1,3.6,Keto,Overweight
P3730,62.0,Female,165.3,61.4,22.5,Sedentary,1511,,39.3,235.1,60.9,2.5,Balanced,Healthy
P3731,71.0,Male,182.0,77.0,23.2,Lightly Active,2187,2233.0,213.3,191.1,68.4,2.7,High Protein,Healthy
P3732,52.0,Other,167.4,77.8,27.8,Sedentary,2190,2379.0,123.0,297.7,77.4,2.1,Balanced,Overweight
P3733,45.0,Male,174.0,85.6,28.3,Lightly Active,2495,2930.0,165.4,378.6,83.8,2.6,Vegetarian,Overweight
P3734,56.0,Female,167.4,72.9,26.0,Moderately Active,2167,2279.0,212.9,197.7,70.7,2.8,High Protein,Overweight
P3735,78.0,Male,174.9,86.8,28.4,Sedentary,1977,2151.0,42.8,312.7,81.0,2.0,Balanced,Overweight
P3736,55.0,Male,172.7,68.5,23.0,Very Active,2627,2567.0,58.5,358.7,99.8,3.6,Vegetarian,Healthy
P3737,26.0,Female,158.3,57.3,22.9,Moderately Active,2101,1973.0,142.2,19.3,147.4,2.7,Keto,Healthy
P3738,29.0,Female,165.6,,27.0,,2355,2686.0,144.3,112.9,184.1,2.8,Keto,Overweight
P3739,32.0,Female,176.7,,14.8,Sedentary,1539,1249.0,112.1,133.8,29.5,1.7,High Protein,Underweight
P3740,38.0,Female,160.0,68.9,26.9,Sedentary,1699,1887.0,107.0,263.0,45.2,2.1,Vegan,Overweight
P3741,69.0,Female,164.7,66.4,24.5,,1973,,37.1,250.0,82.5,3.0,Mediterranean,Healthy
P3742,52.0,Female,158.7,75.2,29.9,,2431,2710.0,80.7,361.3,104.6,3.6,Balanced,Overweight
P3743,59.0,Female,156.2,71.2,29.2,Very Active,2302,2517.0,140.1,35.2,201.8,3.4,Keto,Overweight
P3744,50.0,,177.0,75.0,23.9,Moderately Active,2571,2427.0,217.6,208.2,80.4,2.8,High Protein,Healthy
P3745,68.0,,179.8,75.4,23.3,Lightly Active,2166,2101.0,202.2,199.0,55.2,2.4,High Protein,Healthy
P3746,36.0,Male,179.3,75.7,23.5,Lightly Active,2418,2467.0,84.8,327.3,91.0,2.7,Vegetarian,Healthy
P3747,72.0,Female,148.6,73.5,33.3,Very Active,2201,2777.0,124.1,350.5,97.6,3.7,Mediterranean,Obese
P3748,40.0,Male,161.4,58.1,22.3,Sedentary,1697,1628.0,61.5,216.8,57.2,1.7,Vegetarian,Healthy
P3749,30.0,Male,179.7,82.2,25.5,,2917,3477.0,143.3,404.5,142.9,2.8,Mediterranean,Overweight
P3750,80.0,Female,156.7,59.3,24.1,Moderately Active,1759,1675.0,63.6,239.1,51.6,2.9,,Healthy
P3751,61.0,Female,170.3,69.1,23.8,Moderately Active,2093,,160.1,25.5,159.9,2.6,Keto,Healthy
P3752,18.0,Female,163.2,68.4,25.7,Lightly Active,2073,2201.0,53.0,316.3,80.4,2.6,Vegetarian,Overweight
P3753,68.0,Male,169.0,65.9,23.1,Athlete,2653,2740.0,124.2,412.1,66.1,4.2,Vegan,Healthy
P3754,46.0,Female,158.5,64.1,25.5,Very Active,2298,2571.0,73.1,359.4,93.5,3.6,Vegetarian,Overweight
P3755,41.0,Male,171.6,82.7,28.1,Very Active,3083,3500.0,185.0,164.5,233.6,3.6,Keto,Overweight
P3756,,Male,176.7,81.6,26.1,Lightly Active,2533,,108.4,373.5,89.1,2.5,Balanced,Overweight
P3757,42.0,Male,181.1,80.0,24.4,Sedentary,2149,2120.0,75.6,290.6,72.8,1.8,Mediterranean,Healthy
P3758,,Male,182.6,70.5,21.1,Athlete,2851,3002.0,102.2,399.5,110.6,4.2,Vegetarian,Healthy
